ip,timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Label
34.249.226.235,1743843720.267785,51826,6,1e-06,1,0,66,0,66000000.0,1000000.0,66.0,0,1,0,0,1,0,0
34.249.226.235,1743843720.267785,51828,6,1e-06,1,0,66,0,66000000.0,1000000.0,66.0,0,1,0,0,1,0,0
52.95.115.196,1743843720.26867,51829,6,258.45374488830566,117,0,67048,0,259.41972722807986,0.4526922217767173,67048.0,1,1,1,81,116,0,0
192.168.1.64,1743843720.274181,443,6,233.2654790878296,107,0,77752,0,333.31978784020873,0.4587048217268022,77752.0,1,1,0,60,106,0,0
192.168.1.64,1743843720.415211,443,6,1e-06,1,0,66,0,66000000.0,1000000.0,66.0,0,1,0,0,0,0,0
192.168.1.64,1743843720.53876,443,6,0.3569309711456299,9,0,2325,0,6513.864550721172,25.21495955117873,2325.0,1,1,4,1,5,0,0
192.168.1.64,1743843720.583277,443,6,0.3124339580535888,9,0,2229,0,7134.307723418722,28.80608771232324,2229.0,1,1,4,1,5,0,0
192.168.1.64,1743843720.583457,443,6,0.3121941089630127,9,0,2325,0,7447.289789428586,28.82821853972356,2325.0,1,1,4,1,5,0,0
192.168.1.64,1743843720.583869,443,6,0.3118031024932861,9,0,2261,0,7251.371079762379,28.86436962311429,2261.0,1,1,4,1,5,0,0
192.168.1.64,1743843720.584034,443,6,87.51809000968933,13,0,2584,0,29.525324418230785,0.1485407188223685,2584.0,1,1,1,2,12,0,0
52.95.115.196,1743843720.613989,51831,6,258.1084258556366,155,0,78220,0,303.05093582551024,0.6005228209275645,78220.0,1,1,1,113,154,0,0
34.249.226.235,1743843720.623614,51832,6,233.0186920166016,111,0,21452,0,92.0612840727457,0.4763566349093219,21452.0,1,1,0,56,111,0,0
192.168.1.64,1743843720.630184,443,6,300.4960081577301,18,0,4568,0,15.201533051987369,0.0599009621137856,4568.0,1,1,1,5,17,0,0
192.168.1.64,1743843720.676381,443,6,60.72315287590027,15,0,3553,0,58.511454556077744,0.2470227465075052,3553.0,1,1,1,5,13,0,0
34.249.226.235,1743843720.678801,51834,6,0.2168159484863281,6,0,3934,0,18144.42169713391,27.673241022573325,3934.0,1,1,0,1,6,0,0
34.249.226.235,1743843720.678801,51837,6,0.2168159484863281,6,0,3934,0,18144.42169713391,27.673241022573325,3934.0,1,1,0,1,6,0,0
34.249.226.235,1743843720.678801,51838,6,0.2168159484863281,6,0,3934,0,18144.42169713391,27.673241022573325,3934.0,1,1,0,1,6,0,0
34.249.226.235,1743843720.681449,51839,6,87.54459810256958,14,0,5422,0,61.93414690929805,0.1599184907285453,5422.0,1,1,1,6,13,0,0
34.249.226.235,1743843720.681449,51836,6,0.2141680717468261,6,0,3934,0,18368.75108373057,28.015380402232697,3934.0,1,1,0,1,6,0,0
13.213.189.28,1743843720.839051,51808,6,87.48104906082153,11,0,956,0,10.928081113148716,0.1257415190843471,956.0,1,2,1,4,10,0,0
178.250.7.13,1743843720.839885,51840,6,300.3346929550171,18,0,2970,0,9.888967440883809,0.0599331360053564,2970.0,1,1,1,6,17,0,0
3.224.201.232,1743843720.888576,51841,6,60.51090097427368,17,0,6019,0,99.46968072015632,0.2809411151757198,6019.0,1,1,0,7,17,0,0
192.168.1.64,1743843721.414847,8080,6,3.39762020111084,21,0,4128,0,1214.9680528301442,6.180796780385908,4128.0,1,1,0,13,20,0,0
192.168.1.64,1743843721.483989,8080,6,3.3431129455566406,23,0,4341,0,1298.4903802815454,6.879815421901761,4341.0,1,1,0,13,22,0,0
192.168.1.64,1743843721.484198,8080,6,3.3372228145599365,22,0,4302,0,1289.0958257958823,6.592307802768343,4302.0,1,1,0,13,21,0,0
192.168.1.64,1743843721.52664,8080,6,3.294356107711792,23,0,4299,0,1304.9591056462982,6.981637457516832,4299.0,1,1,0,13,22,0,0
192.168.1.64,1743843721.53768,8080,6,3.283531188964844,21,0,4203,0,1280.024387807026,6.3955536864019855,4203.0,1,1,0,13,20,0,0
192.168.1.64,1743843721.538182,8080,6,3.2823500633239746,21,0,4212,0,1283.2269315401984,6.397855071781616,4212.0,1,1,0,13,20,0,0
192.168.1.64,1743843721.572178,8080,6,3.248621225357056,24,0,4384,0,1349.4955847055253,7.38774955130762,4384.0,1,1,0,13,23,0,0
193.33.204.20,1743843721.610298,51846,6,3.287636041641236,18,0,2163,0,657.9195423713019,5.475058605031639,2163.0,1,1,0,14,18,0,0
46.196.229.222,1743843721.610298,51848,6,3.287636041641236,19,0,2180,0,663.0904310538318,5.779228527533396,2180.0,1,1,0,14,19,0,0
212.65.155.68,1743843721.610298,51847,6,3.287636041641236,21,0,5589,0,1700.0056968623237,6.387568372536912,5589.0,1,1,0,16,21,0,0
212.154.69.106,1743843721.611105,51844,6,3.2723281383514404,23,0,2420,0,739.534636406961,7.028634974115745,2420.0,1,1,0,14,23,0,0
217.31.237.197,1743843721.612149,51849,6,3.2738521099090576,17,0,2066,0,631.0608819948774,5.192659725998507,2066.0,1,1,0,13,17,0,0
185.248.14.4,1743843721.629234,51845,6,3.359977960586548,21,0,5511,0,1640.1893300032095,6.250040996201669,5511.0,1,1,0,14,21,0,0
185.233.247.37,1743843721.661772,51851,6,3.224229097366333,22,0,2471,0,766.384746672748,6.823336473816453,2471.0,1,1,0,17,22,0,0
192.168.1.64,1743843721.839504,8080,6,3.042130947113037,24,0,4322,0,1420.714648756836,7.889206749228151,4322.0,1,1,1,13,22,0,0
45.84.220.90,1743843721.893989,51853,6,2.987484931945801,24,0,2517,0,842.5147096426138,8.03351332197963,2517.0,1,1,0,15,24,0,0
192.168.1.58,1743843722.002654,5353,17,339.25782084465027,11,0,1240,0,3.655037330938375,0.0324237182583243,1240.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.336186,443,17,0.7659900188446045,18,0,11061,0,14440.13593895658,23.49900071433129,11061.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503247,53,17,1e-06,1,0,87,0,87000000.0,1000000.0,87.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503406,53,17,1e-06,1,0,87,0,87000000.0,1000000.0,87.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503518,53,17,1e-06,1,0,87,0,87000000.0,1000000.0,87.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503695,53,17,1e-06,1,0,89,0,89000000.0,1000000.0,89.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503806,53,17,1e-06,1,0,89,0,89000000.0,1000000.0,89.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.503911,53,17,1e-06,1,0,89,0,89000000.0,1000000.0,89.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.548715,53,17,1e-06,1,0,85,0,85000000.0,1000000.0,85.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.548921,53,17,1e-06,1,0,85,0,85000000.0,1000000.0,85.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.549111,53,17,1e-06,1,0,85,0,85000000.0,1000000.0,85.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.549589,53,17,1e-06,1,0,78,0,78000000.0,1000000.0,78.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.549716,53,17,1e-06,1,0,78,0,78000000.0,1000000.0,78.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.549835,53,17,1e-06,1,0,78,0,78000000.0,1000000.0,78.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.553164,443,17,0.2593169212341308,15,0,7380,0,28459.38462047673,57.8442776838958,7380.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.589211,443,6,240.6501340866089,26,0,3936,0,16.355694190402783,0.1080406628431078,3936.0,1,1,1,5,24,0,0
172.217.17.130,1743843723.623817,56101,17,0.6474869251251221,25,0,14878,0,22978.070170490217,38.61081827276888,14878.0,0,0,0,0,0,0,0
34.98.84.165,1743843723.635747,53150,17,0.3178920745849609,15,0,4826,0,15181.252965494068,47.185825628348745,4826.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,60390,17,1e-06,1,0,115,0,115000000.0,1000000.0,115.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,61723,17,1e-06,1,0,103,0,103000000.0,1000000.0,103.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,62050,17,1e-06,1,0,105,0,105000000.0,1000000.0,105.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,52344,17,1e-06,1,0,89,0,89000000.0,1000000.0,89.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,50411,17,1e-06,1,0,112,0,112000000.0,1000000.0,112.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.667675,53880,17,1e-06,4,0,728,0,728000000.0,4000000.0,728.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.748001,65437,17,1e-06,1,0,113,0,113000000.0,1000000.0,113.0,0,0,0,0,0,0,0
3.168.236.4,1743843723.762153,51855,6,240.4771339893341,27,0,16613,0,69.08349132577752,0.1122767872025518,16613.0,1,1,0,10,27,0,0
192.168.1.2,1743843723.763144,50733,17,1e-06,1,0,101,0,101000000.0,1000000.0,101.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.763244,50737,17,1e-06,1,0,78,0,78000000.0,1000000.0,78.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.763244,49162,17,1e-06,4,0,568,0,568000000.0,4000000.0,568.0,0,0,0,0,0,0,0
192.168.1.2,1743843723.763452,61686,17,1e-06,1,0,142,0,142000000.0,1000000.0,142.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.76508,443,6,1.9823651313781736,14,0,3632,0,1832.1549055269008,7.062271111612502,3632.0,1,1,3,3,11,0,0
192.168.1.2,1743843723.770452,52727,17,1e-06,4,0,648,0,648000000.0,4000000.0,648.0,0,0,0,0,0,0,0
192.168.1.64,1743843723.772366,443,6,165.50049901008606,38,0,8567,0,51.76419437549794,0.2296065584532417,8567.0,1,1,1,19,36,0,0
192.168.1.64,1743843723.826668,443,6,316.66947197914124,19,0,4659,0,14.712501242642311,0.0599994684718188,4659.0,0,1,0,5,18,0,0
192.168.1.64,1743843723.859052,443,6,75.97907495498657,21,0,7550,0,99.36946461210484,0.2763918883250598,7550.0,6,1,1,6,20,0,0
192.168.1.64,1743843724.019932,443,6,2.091073989868164,11,0,2513,0,1201.774787585798,5.260454700932661,2513.0,1,1,1,2,9,0,0
192.168.1.64,1743843724.023041,443,6,75.37773394584656,9,0,2401,0,31.85290767330502,0.1193986543355873,2401.0,0,1,0,2,8,0,0
185.170.63.60,1743843724.071709,51856,6,1.675631046295166,15,0,7593,0,4531.427140114279,8.951851323813273,7593.0,1,1,0,6,15,0,0
37.157.6.254,1743843724.071824,51857,6,165.20062494277954,42,0,17157,0,103.85553932342968,0.2542363263731449,17157.0,1,1,0,23,42,0,0
35.71.170.66,1743843724.07427,51860,6,316.50253891944885,18,0,5049,0,15.952478666482326,0.0568715816986892,5049.0,0,1,0,4,18,0,0
69.173.144.138,1743843724.075887,51862,6,34.83612394332886,12,0,6696,0,192.21426617074283,0.3444700110586789,6696.0,1,1,1,7,12,0,0
192.168.1.64,1743843724.078183,443,6,307.03204107284546,145,0,45412,0,147.90638736373995,0.4722634142460648,45412.0,0,1,0,20,144,0,0
192.168.1.64,1743843724.07887,443,6,307.0932068824768,124,0,35498,0,115.59356965387036,0.4037862030841153,35498.0,0,1,0,16,123,0,0
108.157.60.77,1743843724.194726,51866,6,306.9279260635376,371,0,499998,0,1629.0404278706617,1.2087528324913608,499998.0,0,1,0,104,371,0,0
108.157.60.77,1743843724.195288,51867,6,306.9811520576477,305,0,410588,0,1337.5023099883867,0.993546339752886,410588.0,0,1,0,112,305,0,0
192.168.1.64,1743843724.251076,443,17,3.117960929870605,56,0,24226,0,7769.821541992629,17.960455970923274,24226.0,0,0,0,0,0,0,0
185.170.63.60,1743843724.271304,51863,6,1.839583158493042,14,0,7214,0,3921.5405765671376,7.610419749367885,7214.0,2,1,0,5,14,0,0
192.168.1.53,1743843724.277426,10001,17,1e-06,1,0,293,0,293000000.0,1000000.0,293.0,0,0,0,0,0,0,0
37.157.6.254,1743843724.280648,51864,6,75.18642401695251,12,0,6318,0,84.03112772826462,0.1596032815351654,6318.0,1,1,1,8,11,0,0
192.168.1.64,1743843724.300806,443,17,0.4414029121398926,11,0,7969,0,18053.80023744476,24.92054242839658,7969.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.374452,443,17,0.210831880569458,11,0,7972,0,37812.11825492229,52.17427255445876,7972.0,0,0,0,0,0,0,0
142.250.187.166,1743843724.39268,60576,17,3.194017171859741,72,0,48797,0,15277.626065982471,22.54214555711905,48797.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.395758,443,17,2.9629111289978027,54,0,9890,0,3337.933393684092,18.22531883305773,9890.0,0,0,0,0,0,0,0
172.217.17.130,1743843724.429114,55956,17,0.4464509487152099,13,0,8161,0,18279.72372661679,29.11854042960646,8161.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.434169,443,17,0.3629639148712158,15,0,4436,0,12221.60060063808,41.32642222938936,4436.0,0,0,0,0,0,0,0
172.217.17.130,1743843724.455546,59183,17,0.1688070297241211,13,0,8158,0,48327.37127910196,77.01101086397713,8158.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.474968,443,6,120.8202600479126,17,0,5738,0,47.492034843531485,0.1407048784140877,5738.0,1,1,1,5,15,0,0
34.98.64.218,1743843724.50592,65159,17,3.107692003250122,50,0,12056,0,3879.4063206364895,16.08911048704583,12056.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.513426,443,17,0.1243178844451904,7,0,3190,0,25660.024816513145,56.3072644876464,3190.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.514152,443,6,10.610610008239746,14,0,3778,0,356.0586994589535,1.3194340371692297,3778.0,1,1,1,5,12,0,0
192.168.1.64,1743843724.514366,443,6,120.337788105011,21,0,5547,0,46.09524645042912,0.1745087750962703,5547.0,1,1,0,7,20,0,0
192.168.1.64,1743843724.515262,443,6,301.5258722305298,22,0,6014,0,19.9452204731607,0.072962229865237,6014.0,1,1,1,5,20,0,0
184.25.17.61,1743843724.574023,62791,17,0.316188097000122,22,0,20018,0,63310.41614128906,69.5788368022959,20018.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.584846,443,6,63.70016288757324,17,0,3787,0,59.45039742965517,0.2668752987335986,3787.0,1,1,1,6,15,0,0
184.25.95.80,1743843724.598639,51870,6,120.3516891002655,25,0,7370,0,61.23719621300887,0.2077245461770993,7370.0,1,1,0,12,25,0,0
192.168.1.64,1743843724.600655,443,6,6.273854970932007,16,0,4361,0,695.1069191438697,2.5502661559967708,4361.0,1,1,0,6,15,0,0
192.168.1.64,1743843724.632531,443,6,240.41219115257263,22,0,6658,0,27.69410306557473,0.0915095024696071,6658.0,1,1,0,7,21,0,0
34.98.64.218,1743843724.633969,57099,17,0.1507978439331054,7,0,5188,0,34403.67491130323,46.41976183097968,5188.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.63643,443,6,43.446407079696655,169,0,14460,0,332.8238391145913,3.889849848573024,14460.0,1,1,1,27,167,0,0
192.168.1.64,1743843724.636839,443,6,316.84564113616943,19,0,3582,0,11.305189451732362,0.0599661082029354,3582.0,0,1,0,6,18,0,0
184.29.81.41,1743843724.691022,51868,6,120.60386204719543,24,0,12780,0,105.96675581582,0.1989986024710234,12780.0,1,1,0,10,24,0,0
192.168.1.64,1743843724.725467,443,6,240.5507121086121,22,0,6638,0,27.59501288444679,0.0914568067878622,6638.0,1,1,0,7,21,0,0
164.132.25.180,1743843724.739309,51869,6,10.385370016098022,16,0,5680,0,546.9232190278842,1.54062878599404,5680.0,1,1,0,8,16,0,0
192.168.1.64,1743843724.764612,443,17,0.2788021564483642,9,0,5078,0,18213.632436306045,32.280955479864986,5078.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.766028,443,6,83.74183702468872,11,0,2400,0,28.659509813385554,0.1313560866446838,2400.0,1,1,0,2,10,0,0
35.71.131.137,1743843724.774176,51873,6,63.51078915596008,23,0,6266,0,98.66040216588894,0.3621431933953791,6266.0,1,1,0,10,23,0,0
172.217.17.130,1743843724.782621,51876,6,240.26206302642825,23,0,6919,0,28.79772159135638,0.0957288042493419,6919.0,1,1,0,8,23,0,0
34.160.236.64,1743843724.784767,51878,6,316.9351119995117,23,0,8335,0,26.29875859261956,0.0725700597036892,8335.0,0,1,0,8,23,0,0
192.168.1.64,1743843724.784998,0,1,1e-06,1,0,588,0,588000000.0,1000000.0,588.0,0,0,0,0,0,0,0
37.157.4.21,1743843724.786748,51877,6,43.29592204093933,275,0,380559,0,8789.71926363307,6.351637453060087,380559.0,1,1,0,53,275,0,0
192.168.1.64,1743843724.801367,443,6,192.3912799358368,47,0,14227,0,73.94825797065624,0.2442938163084869,14227.0,1,1,1,27,45,0,0
192.168.1.64,1743843724.814535,443,17,0.2426881790161132,11,0,7975,0,32861.09785953151,45.32565222004346,7975.0,0,0,0,0,0,0,0
207.65.33.79,1743843724.814726,51871,6,301.2263767719269,24,0,7114,0,23.616789725510507,0.0796742976401816,7114.0,1,1,0,6,24,0,0
172.217.17.130,1743843724.819546,51879,6,240.4565351009369,25,0,8293,0,34.48856150455146,0.1039688939604228,8293.0,1,1,0,9,25,0,0
192.168.1.64,1743843724.823766,443,6,5.885359048843384,16,0,3802,0,646.0098642150278,2.718610685807587,3802.0,1,2,1,6,13,0,0
142.250.187.166,1743843724.839557,64869,17,0.3541951179504394,12,0,8200,0,23151.08137980428,33.879631287518464,8200.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.851422,443,6,6.086941957473755,10,0,2399,0,394.1223715883188,1.64286107373205,2399.0,1,1,1,2,8,0,0
172.217.17.130,1743843724.886001,56185,17,0.307750940322876,13,0,8156,0,26501.94989312837,42.24195054078824,8156.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.889564,443,6,301.0580348968506,25,0,4247,0,14.106914640079678,0.0830404676246743,4247.0,1,1,1,9,24,0,0
192.168.1.64,1743843724.893664,443,17,0.2236270904541015,12,0,8047,0,35984.01241844002,53.66076165294896,8047.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.897326,443,6,123.98951506614684,44,0,8810,0,71.05439516639754,0.3548687159275246,8810.0,1,1,1,24,42,0,0
74.118.186.107,1743843724.905647,51874,6,6.252958059310913,16,0,7960,0,1272.9975036610442,2.558788952082501,7960.0,1,1,0,8,16,0,0
192.168.1.64,1743843724.906734,443,17,13.342149019241331,47,0,9805,0,734.889108633081,3.522670892988762,9805.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.907947,443,6,63.76536297798157,31,0,5539,0,86.86534101456678,0.4861573517695559,5539.0,1,1,1,13,29,0,0
172.217.17.130,1743843724.950199,60879,17,0.2259221076965332,14,0,8225,0,36406.35298537547,61.968260400639096,8225.0,0,0,0,0,0,0,0
142.251.140.66,1743843724.950295,62188,17,13.187840938568115,59,0,14350,0,1088.1235273344196,4.473817986949879,14350.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.956292,443,17,0.2182710170745849,12,0,5432,0,24886.49236533241,54.97752363475497,5432.0,0,0,0,0,0,0,0
192.168.1.64,1743843724.957033,443,17,0.2666549682617187,9,0,5000,0,18750.822580183685,33.751480644330634,5000.0,0,0,0,0,0,0,0
142.250.187.166,1743843724.985454,52979,17,0.3000288009643554,14,0,9564,0,31876.939711318708,46.66218694672333,9564.0,0,0,0,0,0,0,0
15.197.193.217,1743843724.99015,51887,6,63.68312191963196,37,0,8164,0,128.19723270324218,0.5810016670774082,8164.0,1,1,0,19,37,0,0
52.77.106.44,1743843725.020756,51881,6,192.1718258857727,58,0,11586,0,60.28979506541578,0.3018132326768613,11586.0,1,1,0,28,58,0,0
142.250.187.166,1743843725.040171,52631,17,0.2564151287078857,12,0,8197,0,31967.692551160733,46.79911072513466,8197.0,0,0,0,0,0,0,0
185.184.8.90,1743843725.040171,51884,6,300.958930015564,24,0,6775,0,22.51137721565409,0.079745100099734,6775.0,1,1,1,11,23,0,0
37.157.2.14,1743843725.042036,51886,6,123.84474301338196,43,0,18756,0,151.4476879973285,0.3472089242847689,18756.0,1,1,0,23,43,0,0
192.168.1.64,1743843725.047003,443,17,0.2800600528717041,9,0,5052,0,18038.98823912001,32.13596479653209,5052.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.078666,443,6,5.082179069519043,9,0,2625,0,516.5107258309218,1.7708939171345892,2625.0,1,2,0,2,7,0,0
192.168.1.64,1743843725.084063,443,17,0.1928188800811767,11,0,7971,0,41339.31281337288,57.04835540673714,7971.0,0,0,0,0,0,0,0
207.65.33.79,1743843725.118194,51880,6,83.71664595603943,12,0,5204,0,62.16206992731984,0.1433406685487774,5204.0,1,1,1,2,12,0,0
172.217.17.130,1743843725.147907,64785,17,0.197355031967163,13,0,8161,0,41351.87189631865,65.87113523491514,8161.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.187577,443,17,0.4252569675445556,12,0,8047,0,18922.676438351096,28.21823254134624,8047.0,0,0,0,0,0,0,0
142.250.187.166,1743843725.187723,63322,17,0.2473950386047363,12,0,8192,0,33113.03268732232,48.5054189755698,8192.0,0,0,0,0,0,0,0
74.118.186.107,1743843725.193752,51883,6,5.744441986083984,13,0,7090,0,1234.236504986151,2.2630570613286265,7090.0,1,1,0,5,13,0,0
192.168.1.64,1743843725.2478,443,6,240.39109683036804,21,0,3724,0,15.491422307656595,0.0873576445920484,3724.0,1,1,0,7,20,0,0
172.217.17.130,1743843725.285572,61437,17,0.5139980316162109,14,0,8223,0,15998.115740139452,27.237458392551662,8223.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.287433,443,6,14.768954992294312,50,0,39413,0,2668.638371541094,3.385479881690171,39413.0,1,1,1,16,48,0,0
142.250.187.166,1743843725.336053,51891,6,240.30270218849185,21,0,7060,0,29.37961136392958,0.0873897788445497,7060.0,1,1,0,9,21,0,0
192.168.1.64,1743843725.338921,443,17,0.2505199909210205,11,0,7974,0,31829.795181949776,43.90867155774361,7974.0,0,0,0,0,0,0,0
172.217.17.130,1743843725.392248,63196,17,0.2721509933471679,13,0,8157,0,29972.332269221468,47.76760077232795,8157.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.393532,443,6,240.390527009964,23,0,6724,0,27.97115212331681,0.0956776470607207,6724.0,1,1,0,7,22,0,0
37.252.172.123,1743843725.397795,51892,6,14.658558130264282,47,0,27762,0,1893.910693895749,3.206318082742605,27762.0,2,1,0,18,47,0,0
172.217.17.130,1743843725.493725,51893,6,240.29021692276,23,0,8169,0,33.99639030092466,0.0957175880672379,8169.0,1,1,0,9,23,0,0
192.168.1.108,1743843725.628673,0,2,24.729334831237797,4,0,240,0,9.70507300895271,0.1617512168158784,240.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.653792,443,6,301.2573170661926,19,0,4497,0,14.927438257082777,0.0630690075349283,4497.0,1,1,1,5,18,0,0
192.168.1.64,1743843725.692785,443,6,301.68165493011475,22,0,6093,0,20.196786580912445,0.0729245535499874,6093.0,1,1,0,5,21,0,0
192.168.1.64,1743843725.751018,443,6,9.515142917633057,14,0,3571,0,375.296517447192,1.47133890906208,3571.0,1,1,0,3,13,0,0
192.168.1.64,1743843725.886476,443,6,240.54082107543945,24,0,6848,0,28.46918028043273,0.0997751645342268,6848.0,1,1,0,8,23,0,0
192.168.1.64,1743843725.90367,443,17,0.5448579788208008,15,0,9495,0,17426.55952391371,27.530109832407124,9495.0,0,0,0,0,0,0,0
192.168.1.64,1743843725.904077,443,6,82.30101299285889,10,0,2708,0,32.90360472519298,0.1215051873160745,2708.0,1,1,1,2,9,0,0
192.168.1.64,1743843725.939547,443,6,121.11433291435242,17,0,3481,0,28.741437253851984,0.1403632385278608,3481.0,1,1,1,5,15,0,0
192.168.1.64,1743843725.943839,443,6,82.37236595153809,15,0,4104,0,49.8225339601693,0.1820999048251802,4104.0,1,1,0,3,14,0,0
192.168.1.64,1743843726.003208,443,6,3.082535982131958,11,0,3361,0,1090.3360153724627,3.5684903805703927,3361.0,1,1,0,3,10,0,0
192.168.1.134,1743843726.005706,0,2,302.6913528442383,3,0,180,0,0.5946651541533334,0.0099110859025555,180.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.05594,443,6,0.6385190486907959,2,0,120,0,187.9348787574077,3.132247979290128,120.0,0,1,1,0,0,0,0
192.168.1.64,1743843726.056084,443,6,305.46138310432434,89,0,26443,0,86.5674074125727,0.2913625254214337,26443.0,0,1,0,54,88,0,0
192.168.1.64,1743843726.056205,443,6,0.9697110652923584,9,0,2419,0,2494.5574889059303,9.281115088943103,2419.0,1,1,1,2,8,0,0
192.168.1.64,1743843726.057019,443,17,8.982976913452148,23,0,12780,0,1422.6909545834133,2.560398431566393,12780.0,0,0,0,0,0,0,0
54.254.2.214,1743843726.092734,51882,6,4.616374969482422,14,0,2151,0,465.9500179729043,3.032682590246704,2151.0,1,1,1,7,13,0,0
178.250.7.13,1743843726.111232,51894,6,300.85177302360535,19,0,3607,0,11.98929281270012,0.0631540236876358,3607.0,1,1,1,6,18,0,0
192.168.1.64,1743843726.139076,443,6,81.99851608276367,11,0,2459,0,29.988347563729743,0.134148769093545,2459.0,1,1,0,2,10,0,0
172.217.17.130,1743843726.143181,51900,6,240.2840609550476,23,0,8181,0,34.04720216348642,0.0957200403080537,8181.0,1,1,0,9,23,0,0
172.217.17.130,1743843726.143181,51723,17,0.3051350116729736,16,0,8591,0,28154.750098645996,52.43580509583702,8591.0,0,0,0,0,0,0,0
172.217.17.130,1743843726.165699,51910,6,81.97185397148132,10,0,6900,0,84.17523412854084,0.1219930929399142,6900.0,1,1,0,4,10,0,0
192.168.1.64,1743843726.191665,443,6,75.68989515304565,9,0,2404,0,31.76117492485741,0.1189062289200152,2404.0,0,1,0,2,8,0,0
192.168.1.64,1743843726.195074,443,6,10.126381874084473,11,0,3056,0,301.7859723245222,1.0862714972414085,3056.0,1,1,1,3,10,0,0
192.168.1.64,1743843726.273166,53,17,1e-06,1,0,80,0,80000000.0,1000000.0,80.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.273374,53,17,1e-06,1,0,80,0,80000000.0,1000000.0,80.0,0,0,0,0,0,0,0
3.253.181.25,1743843726.27358,51896,6,8.992499828338623,10,0,7380,0,820.6839189190694,1.1120378305136442,7380.0,1,1,0,5,10,0,0
192.168.1.64,1743843726.273868,53,17,1e-06,1,0,83,0,83000000.0,1000000.0,83.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.27404,53,17,1e-06,1,0,83,0,83000000.0,1000000.0,83.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.276334,53,17,1e-06,1,0,83,0,83000000.0,1000000.0,83.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.276529,53,17,1e-06,1,0,88,0,88000000.0,1000000.0,88.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.277026,53,17,1e-06,1,0,88,0,88000000.0,1000000.0,88.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.278054,53,17,1e-06,1,0,88,0,88000000.0,1000000.0,88.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.278254,53,17,1e-06,1,0,75,0,75000000.0,1000000.0,75.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.278689,53,17,1e-06,1,0,75,0,75000000.0,1000000.0,75.0,0,0,0,0,0,0,0
192.168.1.64,1743843726.279115,53,17,1e-06,1,0,75,0,75000000.0,1000000.0,75.0,0,0,0,0,0,0,0
